target_age,measure,target_col,model,n_samples,mae,rmse,acc,precision,recall,f1
18,bmi,BMI_6m_zscore_Imputation,SVR,386,0.21139259742310265,1.3604403926587707,0.9615384615384616,0.960686600221484,0.9583333333333334,0.9574955908289242
18,bmi,BMI_6m_zscore_Imputation,MLP,386,0.023900665358359028,0.030102730290498765,1.0,1.0,1.0,1.0
18,bmi,BMI_6m_zscore_Imputation,XGB,386,0.12184866742370658,0.8136792566358744,0.9743589743589743,0.9682539682539683,0.9722222222222222,0.969145503107438
18,height,ht_6m_zscore,LinearRegression,386,8.413853659378791e-16,1.0794968932530325e-15,1.0,1.0,1.0,1.0
18,height,ht_6m_zscore,SVR,386,0.09818566581269196,0.289575028958619,1.0,1.0,1.0,1.0
18,height,ht_6m_zscore,MLP,386,0.04328054171606789,0.06405040890975144,1.0,1.0,1.0,1.0
18,height,ht_6m_zscore,XGB,386,0.0032483318932030446,0.008249543427318748,1.0,1.0,1.0,1.0
18,height,ht_6m_zscore_Imputation,LinearRegression,386,8.413853659378791e-16,1.0794968932530325e-15,1.0,1.0,1.0,1.0
18,height,ht_6m_zscore_Imputation,SVR,386,0.09818566581269196,0.289575028958619,1.0,1.0,1.0,1.0
18,height,ht_6m_zscore_Imputation,MLP,386,0.04328054171606789,0.06405040890975144,1.0,1.0,1.0,1.0
18,height,ht_6m_zscore_Imputation,XGB,386,0.0032483318932030446,0.008249543427318748,1.0,1.0,1.0,1.0
18,weight,wt_6m_zscore,LinearRegression,387,5.079626178373112e-16,7.517468997971909e-16,1.0,1.0,1.0,1.0
18,weight,wt_6m_zscore,SVR,387,0.24249952040938544,1.037736206903163,0.9743589743589743,0.9701104613385315,0.9803921568627452,0.9746006727138803
18,weight,wt_6m_zscore,MLP,387,0.04512015987458285,0.0734706404879879,0.9743589743589743,0.9726522187822497,0.9773755656108598,0.9746511217099453
18,weight,wt_6m_zscore,XGB,387,0.09217128885505861,0.44532980408239586,0.9871794871794872,0.9824561403508771,0.9901960784313726,0.9860158666128815
18,weight,wt_6m_zscore_Imputation,LinearRegression,387,5.079626178373112e-16,7.517468997971909e-16,1.0,1.0,1.0,1.0
18,weight,wt_6m_zscore_Imputation,SVR,387,0.24249952040938544,1.037736206903163,0.9743589743589743,0.9701104613385315,0.9803921568627452,0.9746006727138803
18,weight,wt_6m_zscore_Imputation,MLP,387,0.04512015987458285,0.0734706404879879,0.9743589743589743,0.9726522187822497,0.9773755656108598,0.9746511217099453
18,weight,wt_6m_zscore_Imputation,XGB,387,0.09217128885505861,0.44532980408239586,0.9871794871794872,0.9824561403508771,0.9901960784313726,0.9860158666128815
18,bmi,BMI_12m_zscore,LinearRegression,386,3.2279089479684077e-15,5.408807968799492e-15,1.0,1.0,1.0,1.0
18,bmi,BMI_12m_zscore,SVR,386,0.6356967760404993,0.8921575168894768,0.717948717948718,0.6746031746031745,0.6568475452196383,0.6617019871921833
18,bmi,BMI_12m_zscore,MLP,386,0.2226258837903982,0.4009324397587396,0.9230769230769231,0.9339774557165862,0.903359173126615,0.9171475764187688
18,bmi,BMI_12m_zscore,XGB,386,0.0339314135196186,0.08131238338216963,0.9871794871794872,0.9924242424242425,0.9833333333333334,0.9876215738284704
18,bmi,BMI_12m_zscore_Imputation,LinearRegression,386,3.2279089479684077e-15,5.408807968799492e-15,1.0,1.0,1.0,1.0
18,bmi,BMI_12m_zscore_Imputation,SVR,386,0.6356967760404993,0.8921575168894768,0.717948717948718,0.6746031746031745,0.6568475452196383,0.6617019871921833
18,bmi,BMI_12m_zscore_Imputation,MLP,386,0.2226258837903982,0.4009324397587396,0.9230769230769231,0.9339774557165862,0.903359173126615,0.9171475764187688
18,bmi,BMI_12m_zscore_Imputation,XGB,386,0.0339314135196186,0.08131238338216963,0.9871794871794872,0.9924242424242425,0.9833333333333334,0.9876215738284704
18,height,ht_1y_zscore,LinearRegression,386,4.01566244644067e-16,5.092022788209729e-16,1.0,1.0,1.0,1.0
18,height,ht_1y_zscore,SVR,386,0.1282710397237416,0.315507742609495,0.9615384615384616,0.9634502923976608,0.9684132292827945,0.9657363912683062
18,height,ht_1y_zscore,MLP,386,0.05674258770692477,0.08048960802994634,0.9743589743589743,0.9733333333333333,0.9706196581196581,0.9710294186100638
18,height,ht_1y_zscore,XGB,386,0.011798146311398547,0.05069372824983206,1.0,1.0,1.0,1.0
18,height,ht_12m_zscore_Imputation,LinearRegression,386,4.01566244644067e-16,5.092022788209729e-16,1.0,1.0,1.0,1.0
18,height,ht_12m_zscore_Imputation,SVR,386,0.1282710397237416,0.315507742609495,0.9615384615384616,0.9634502923976608,0.9684132292827945,0.9657363912683062
18,height,ht_12m_zscore_Imputation,MLP,386,0.05674258770692477,0.08048960802994634,0.9743589743589743,0.9733333333333333,0.9706196581196581,0.9710294186100638
18,height,ht_12m_zscore_Imputation,XGB,386,0.011798146311398547,0.05069372824983206,1.0,1.0,1.0,1.0
18,weight,wt_12m_zscore,LinearRegression,387,1.683126572588779e-16,2.5906554161150734e-16,1.0,1.0,1.0,1.0
18,weight,wt_12m_zscore,SVR,387,0.1789408040209716,0.4981104545843678,0.9615384615384616,0.9545454545454546,0.9663299663299663,0.9594516594516594
18,weight,wt_12m_zscore,MLP,387,0.08921653230524725,0.2860653954556739,0.9615384615384616,0.9614906832298137,0.9663299663299663,0.9636932707355242
18,weight,wt_12m_zscore,XGB,387,0.05147042900033989,0.19859824268539836,1.0,1.0,1.0,1.0
18,weight,wt_12m_zscore_Imputation,LinearRegression,387,1.683126572588779e-16,2.5906554161150734e-16,1.0,1.0,1.0,1.0
18,weight,wt_12m_zscore_Imputation,SVR,387,0.1789408040209716,0.4981104545843678,0.9615384615384616,0.9545454545454546,0.9663299663299663,0.9594516594516594
18,weight,wt_12m_zscore_Imputation,MLP,387,0.08921653230524725,0.2860653954556739,0.9615384615384616,0.9614906832298137,0.9663299663299663,0.9636932707355242
18,weight,wt_12m_zscore_Imputation,XGB,387,0.05147042900033989,0.19859824268539836,1.0,1.0,1.0,1.0
18,bmi,BMI_18m_zscore,LinearRegression,347,0.7787908395844901,1.0680615515013276,0.7428571428571429,0.7730763859796118,0.7187233316265574,0.7271420247743147
18,bmi,BMI_18m_zscore,SVR,347,0.76280317932167,0.991701340953415,0.7428571428571429,0.7694654882154882,0.7136030039255846,0.7239326765188835
18,bmi,BMI_18m_zscore,MLP,347,0.7092708036428207,0.9724130197279874,0.7714285714285715,0.7583396995161701,0.7377538829151732,0.7436568276684555
18,bmi,BMI_18m_zscore,XGB,347,0.6584603432446768,0.8252389427691762,0.7,0.6715394491129785,0.6686294589520396,0.6698412698412698
18,bmi,BMI_18m_zscore_Imputation,LinearRegression,372,6.682863020990518,53.30651660909896,0.76,0.7894736842105262,0.7264957264957266,0.7355575459023735
18,bmi,BMI_18m_zscore_Imputation,SVR,372,0.570792479983349,0.7575259720994825,0.76,0.7628205128205128,0.7165242165242165,0.7255189255189256
18,bmi,BMI_18m_zscore_Imputation,MLP,372,6.455401557138957,50.778279768372066,0.7333333333333333,0.7267803517803518,0.6994301994301995,0.7053049289891394
18,bmi,BMI_18m_zscore_Imputation,XGB,372,0.7414151293858403,0.9408704708852816,0.72,0.7279800809212574,0.7008547008547009,0.7017503805175038
18,height,ht_18m_zscore,LinearRegression,346,0.69826769023307,0.9334894337554921,0.7,0.6566234426646326,0.6352960499301963,0.641082638674488
18,height,ht_18m_zscore,SVR,346,0.5932106580918728,0.8073043122826806,0.7857142857142857,0.734967320261438,0.6840765377350744,0.7033280876610131
18,height,ht_18m_zscore,MLP,346,0.6204185182150074,0.8358459341295745,0.8,0.7802879291251384,0.7129834934712983,0.7343358395989975
18,height,ht_18m_zscore,XGB,346,0.748211332293662,1.0060165469361777,0.7428571428571429,0.7301587301587302,0.6479017820481235,0.6685683912119064
18,height,ht_18m_zscore_Imputation,LinearRegression,370,0.5407209947973517,0.7015498948499641,0.7972972972972973,0.8023467760309866,0.7813438438438438,0.7903875968992248
18,height,ht_18m_zscore_Imputation,SVR,370,0.47720250451008445,0.5879022965895686,0.8108108108108109,0.8305555555555556,0.7903528528528528,0.8067870826491516
18,height,ht_18m_zscore_Imputation,MLP,370,0.5089311541049095,0.6462757066282162,0.7702702702702703,0.8012820512820512,0.7396771771771772,0.7597141000649773
18,height,ht_18m_zscore_Imputation,XGB,370,0.5428400849850836,0.714316888796378,0.7972972972972973,0.8069800569800569,0.7714232089232089,0.7810925594370653
18,weight,wt_18m_zscore,LinearRegression,349,0.3113408486235693,0.5635397652695294,0.8285714285714286,0.8332399626517274,0.8257132730816942,0.8241072165567337
18,weight,wt_18m_zscore,SVR,349,0.3264544500762759,0.5201267382526162,0.8428571428571429,0.8515151515151516,0.8432571327308169,0.8406714200831847
18,weight,wt_18m_zscore,MLP,349,0.33861948458293295,0.615247922269811,0.8428571428571429,0.8420159852797423,0.8506999822789297,0.842361111111111
18,weight,wt_18m_zscore,XGB,349,0.4594662148617366,0.6650080806439677,0.7714285714285715,0.7736742424242425,0.7768917242601452,0.7706959706959706
18,weight,wt_18m_zscore_Imputation,LinearRegression,370,0.33892400498928865,0.5844354245791998,0.8243243243243243,0.8550997150997152,0.8055555555555557,0.8182060255629945
18,weight,wt_18m_zscore_Imputation,SVR,370,0.3639588769452157,0.5716208316799035,0.8108108108108109,0.8304761904761905,0.7936507936507936,0.8038584406508935
18,weight,wt_18m_zscore_Imputation,MLP,370,0.3464089794181851,0.5639111068349755,0.7972972972972973,0.8227513227513228,0.7817460317460317,0.7924679487179488
18,weight,wt_18m_zscore_Imputation,XGB,370,0.4503993305830481,0.6504628861436244,0.7972972972972973,0.8086274509803922,0.7817460317460317,0.7897969346539035
24,bmi,BMI_birth_zscore,LinearRegression,347,7.01200010753768e-16,2.6081868063117353e-15,1.0,1.0,1.0,1.0
24,bmi,BMI_birth_zscore,SVR,347,1.1574092632712951,6.925406952202735,0.9285714285714286,0.3333333333333333,0.30952380952380953,0.3209876543209877
24,bmi,BMI_birth_zscore,MLP,347,0.09230840255823053,0.27942279018827465,0.9714285714285714,0.5,0.4857142857142857,0.49275362318840576
24,bmi,BMI_birth_zscore,XGB,347,0.6248557029905636,4.157320502194497,0.9428571428571428,0.3333333333333333,0.3142857142857143,0.3235294117647059
24,height,ht_birth_zscore,LinearRegression,346,6.578071420904052e-16,1.0790058110739023e-15,1.0,1.0,1.0,1.0
24,height,ht_birth_zscore,SVR,346,0.31501968305800215,1.3830803695098897,0.9571428571428572,0.3333333333333333,0.3190476190476191,0.3260340632603406
24,height,ht_birth_zscore,MLP,346,0.0631235796777199,0.08324396559370853,1.0,1.0,1.0,1.0
24,height,ht_birth_zscore,XGB,346,0.14673872376313454,0.7461408124048752,0.9571428571428572,0.5,0.4785714285714286,0.4890510948905109
24,weight,wt_birth_zscore,LinearRegression,349,4.0326125375475135e-16,5.193246830102877e-16,1.0,1.0,1.0,1.0
24,weight,wt_birth_zscore,SVR,349,0.1894957670726566,0.6074667399639692,0.9428571428571428,0.3333333333333333,0.3142857142857143,0.3235294117647059
24,weight,wt_birth_zscore,MLP,349,0.05723462850121996,0.08932269327725251,1.0,1.0,1.0,1.0
24,weight,wt_birth_zscore,XGB,349,0.05680470715455235,0.19342214811210345,0.9714285714285714,0.3333333333333333,0.3238095238095238,0.32850241545893716
24,bmi,BMI_6m_zscore,LinearRegression,347,2.905537913441439e-16,6.701284243678124e-16,1.0,1.0,1.0,1.0
24,bmi,BMI_6m_zscore,SVR,347,0.20985261791353318,0.8779808176613104,0.9857142857142858,0.9871794871794872,0.9901960784313726,0.9884889279094722
24,bmi,BMI_6m_zscore,MLP,347,0.056822866494006474,0.12618013280345444,0.9857142857142858,0.9722222222222222,0.9866666666666667,0.9787045252883763
24,bmi,BMI_6m_zscore,XGB,347,0.09168887379768609,0.47643819718157937,1.0,1.0,1.0,1.0
24,bmi,BMI_6m_zscore_Imputation,LinearRegression,347,2.905537913441439e-16,6.701284243678124e-16,1.0,1.0,1.0,1.0
24,bmi,BMI_6m_zscore_Imputation,SVR,347,0.20985261791353318,0.8779808176613104,0.9857142857142858,0.9871794871794872,0.9901960784313726,0.9884889279094722
24,bmi,BMI_6m_zscore_Imputation,MLP,347,0.056822866494006474,0.12618013280345444,0.9857142857142858,0.9722222222222222,0.9866666666666667,0.9787045252883763
24,bmi,BMI_6m_zscore_Imputation,XGB,347,0.09168887379768609,0.47643819718157937,1.0,1.0,1.0,1.0
24,height,ht_6m_zscore,LinearRegression,346,1.9587506220172404e-16,2.6828110882103307e-16,1.0,1.0,1.0,1.0
24,height,ht_6m_zscore,SVR,346,0.11372117490530019,0.33856770529295144,0.9857142857142858,0.9848484848484849,0.9743589743589745,0.9789147286821706
24,height,ht_6m_zscore,MLP,346,0.06140694115651179,0.08547686394505918,0.9857142857142858,0.990990990990991,0.9841269841269842,0.9873037086535249
24,height,ht_6m_zscore,XGB,346,0.006795048139423431,0.020553027970386318,1.0,1.0,1.0,1.0
